
    0.000000    0.099977    0.940423    0.008675   -1.056737    0.032871    0.021142
    0.000000    0.099977    0.940423    0.008675   -1.056737    0.032871    0.021142
    0.027388    0.070995    0.940906    0.009250   -1.059514    0.002311    0.020851
    0.054776    0.041949    0.940548    0.009817   -1.061361   -0.028458    0.020539
    0.082164    0.012866    0.939345    0.010375   -1.062263   -0.059404    0.020206
    0.109552   -0.016229    0.937293    0.010924   -1.062206   -0.090497    0.019853
    0.136940   -0.045309    0.934387    0.011463   -1.061180   -0.121703    0.019480
    0.164328   -0.074347    0.930626    0.011991   -1.059172   -0.152990    0.019087
    0.191716   -0.103317    0.926007    0.012508   -1.056173   -0.184322    0.018673
    0.219104   -0.132191    0.920529    0.013013   -1.052175   -0.215666    0.018240
    0.246492   -0.160942    0.914193    0.013507   -1.047171   -0.246985    0.017787
    0.246492   -0.160929    0.914454    0.013510   -1.047191   -0.244832    0.017810
    0.273881   -0.189529    0.907320    0.013991   -1.041181   -0.276071    0.017339
    0.301269   -0.217951    0.899333    0.014459   -1.034158   -0.307208    0.016848
    0.328657   -0.246167    0.890494    0.014914   -1.026120   -0.338204    0.016340
    0.356045   -0.274149    0.880809    0.015354   -1.017066   -0.369023    0.015813
    0.383433   -0.301869    0.870282    0.015780   -1.006999   -0.399626    0.015269
    0.410821   -0.329299    0.858921    0.016190   -0.995922   -0.429974    0.014708
    0.438209   -0.356412    0.846733    0.016585   -0.983839   -0.460028    0.014130
    0.465597   -0.383181    0.833725    0.016964   -0.970758   -0.489750    0.013537
    0.492985   -0.409578    0.819909    0.017326   -0.956686   -0.519101    0.012928
    0.492985   -0.409657    0.820171    0.017331   -0.957465   -0.516998    0.012967
    0.520373   -0.435676    0.805614    0.017678   -0.942426   -0.545921    0.012344
    0.547761   -0.461270    0.790271    0.018007   -0.926423   -0.574393    0.011707
    0.575149   -0.486413    0.774155    0.018319   -0.909472   -0.602376    0.011057
    0.602537   -0.511079    0.757280    0.018613   -0.891588   -0.629832    0.010395
    0.629925   -0.535243    0.739661    0.018888   -0.872790   -0.656726    0.009722
    0.657313   -0.558879    0.721313    0.019145   -0.853097   -0.683022    0.009037
    0.684701   -0.581964    0.702253    0.019383   -0.832531   -0.708684    0.008342
    0.712089   -0.604474    0.682500    0.019602   -0.811116   -0.733678    0.007639
    0.739477   -0.626386    0.662072    0.019801   -0.788877   -0.757972    0.006927
    0.739477   -0.626552    0.662289    0.019807   -0.790333   -0.756283    0.006976
    0.766866   -0.647884    0.641252    0.019988   -0.767312   -0.779830    0.006257
    0.794254   -0.668575    0.619580    0.020150   -0.743525   -0.802612    0.005532
    0.821642   -0.688604    0.597295    0.020291   -0.719003   -0.824599    0.004802
    0.849030   -0.707953    0.574419    0.020413   -0.693775   -0.845765    0.004066
    0.876418   -0.726601    0.550975    0.020514   -0.667875   -0.866083    0.003327
    0.903806   -0.744530    0.526986    0.020595   -0.641337   -0.885530    0.002586
    0.931194   -0.761725    0.502477    0.020656   -0.614193   -0.904081    0.001842
    0.958582   -0.778168    0.477473    0.020696   -0.586481   -0.921717    0.001098
    0.985970   -0.793845    0.451998    0.020716   -0.558236   -0.938417    0.000354
    0.985970   -0.794066    0.452135    0.020722   -0.560089   -0.937415    0.000403
    1.013358   -0.809014    0.426243    0.020723   -0.531367   -0.953153   -0.000339
    1.040746   -0.823168    0.399934    0.020703   -0.502191   -0.967921   -0.001080
    1.068134   -0.836518    0.373233    0.020664   -0.472600   -0.981707   -0.001817
    1.095522   -0.849052    0.346169    0.020604   -0.442632   -0.994497   -0.002551
    1.122910   -0.860761    0.318768    0.020524   -0.412327   -1.006283   -0.003280
    1.150298   -0.871635    0.291058    0.020424   -0.381723   -1.017056   -0.004003
    1.177686   -0.881667    0.263067    0.020305   -0.350860   -1.026811   -0.004720
    1.205074   -0.890852    0.234823    0.020166   -0.319777   -1.035542   -0.005430
    1.232462   -0.899182    0.206353    0.020007   -0.288512   -1.043248   -0.006132
    1.232462   -0.899413    0.206398    0.020013   -0.289876   -1.042187   -0.005119
    1.259851   -0.906922    0.177760    0.019863   -0.258487   -1.048863   -0.005812
    1.287239   -0.913571    0.148954    0.019694   -0.226997   -1.054515   -0.006496
    1.314627   -0.919356    0.120008    0.019507   -0.195444   -1.059145   -0.007171
    1.342015   -0.924276    0.090948    0.019302   -0.163866   -1.062759   -0.007836
    1.369403   -0.928332    0.061803    0.019078   -0.132298   -1.065362   -0.008490
    1.396791   -0.931523    0.032601    0.018837   -0.100778   -1.066962   -0.009132
    1.424179   -0.933853    0.003368    0.018578   -0.069339   -1.067569   -0.009763
    1.451567   -0.935323   -0.025868    0.018302   -0.038017   -1.067193   -0.010381
    1.478955   -0.935937   -0.055080    0.018009   -0.006844   -1.065845   -0.010986
    1.478955   -0.936137   -0.055115    0.018013   -0.008426   -1.066209   -0.010956
    1.506343   -0.935943   -0.084287    0.017705    0.022550   -1.063903   -0.011547
    1.533731   -0.934904   -0.113382    0.017381    0.053309   -1.060654   -0.012124
    1.561119   -0.933025   -0.142377    0.017041    0.083821   -1.056477   -0.012687
    1.588507   -0.930315   -0.171244    0.016686    0.114056   -1.051388   -0.013234
    1.615895   -0.926780   -0.199959    0.016316    0.143987   -1.045406   -0.013766
    1.643283   -0.922431   -0.228499    0.015932    0.173587   -1.038548   -0.014282
    1.670671   -0.917275   -0.256839    0.015534    0.202829   -1.030834   -0.014782
    1.698059   -0.911324   -0.284957    0.015123    0.231688   -1.022284   -0.015266
    1.725447   -0.904588   -0.312829    0.014698    0.260142   -1.012918   -0.015733
    1.725447   -0.904733   -0.312913    0.014700    0.259026   -1.013644   -0.015717
    1.752835   -0.897254   -0.340538    0.014264    0.287041   -1.003486   -0.016167
    1.780224   -0.889014   -0.367873    0.013815    0.314604   -0.992555   -0.016600
    1.807612   -0.880026   -0.394899    0.013355    0.341695   -0.980875   -0.017017
    1.835000   -0.870302   -0.421595    0.012883    0.368296   -0.968466   -0.017415
    1.862388   -0.859857   -0.447942    0.012401    0.394389   -0.955353   -0.017797
    1.889776   -0.848704   -0.473919    0.011908    0.419958   -0.941558   -0.018160
    1.917164   -0.836858   -0.499510    0.011406    0.444987   -0.927104   -0.018507
    1.944552   -0.824334   -0.524697    0.010895    0.469462   -0.912015   -0.018835
    1.971940   -0.811148   -0.549461    0.010375    0.493369   -0.896314   -0.019146
    1.971940   -0.811234   -0.549564    0.010375    0.492725   -0.897150   -0.019140
    1.999328   -0.797419   -0.573913    0.009847    0.516046   -0.880864   -0.019433
    2.026716   -0.782973   -0.597809    0.009311    0.538774   -0.864014   -0.019709
    2.054104   -0.767912   -0.621236    0.008768    0.560900   -0.846622   -0.019967
    2.081492   -0.752254   -0.644179    0.008218    0.582416   -0.828714   -0.020207
    2.108880   -0.736016   -0.666625    0.007661    0.603311   -0.810310   -0.020430
    2.136268   -0.719213   -0.688560    0.007099    0.623581   -0.791435   -0.020636
    2.163656   -0.701864   -0.709973    0.006531    0.643217   -0.772111   -0.020824
    2.191044   -0.683986   -0.730850    0.005958    0.662214   -0.752361   -0.020995
    2.218432   -0.665596   -0.751180    0.005381    0.680569   -0.732206   -0.021150
    2.218432   -0.665635   -0.751277    0.005381    0.680300   -0.732974   -0.021154
    2.245820   -0.646759   -0.771071    0.004800    0.698002   -0.712441   -0.021291
    2.273209   -0.627407   -0.790298    0.004215    0.715053   -0.691548   -0.021411
