4.196565e-11	4.052621e-12	1.286793e-11	-1.530801e-10	-2.121986e-11	-7.282047e-11	
4.052621e-12	3.248224e-11	-2.419351e-12	1.776307e-11	-1.289099e-10	-2.287399e-11	
1.286793e-11	-2.419351e-12	4.394355e-11	-8.203714e-11	-7.053360e-11	-8.177584e-11	
-1.530801e-10	1.776307e-11	-8.203714e-11	6.356616e-10	6.139112e-11	2.764673e-10	
-2.121986e-11	-1.289099e-10	-7.053360e-11	6.139112e-11	8.237648e-10	1.700809e-10	
-7.282047e-11	-2.287399e-11	-8.177584e-11	2.764673e-10	1.700809e-10	2.647451e-10	

3.360142e-11	4.049589e-12	5.469089e-12	-1.804492e-10	5.774304e-12	-7.157992e-11	
4.049589e-12	2.733675e-11	-5.339124e-12	2.188399e-11	-1.382682e-10	-4.053439e-11	
5.469089e-12	-5.339124e-12	4.374252e-11	-6.078779e-11	-1.396929e-11	-6.829492e-11	
-1.804492e-10	2.188399e-11	-6.078779e-11	1.100967e-09	-2.423808e-10	3.522114e-10	
5.774304e-12	-1.382682e-10	-1.396929e-11	-2.423808e-10	8.647410e-10	2.058560e-10	
-7.157992e-11	-4.053439e-11	-6.829492e-11	3.522114e-10	2.058560e-10	2.967837e-10	

2.339852e-11	4.639719e-12	-4.873435e-13	-1.204749e-10	-1.642273e-10	-2.124628e-10	
4.639719e-12	2.137827e-11	-5.230445e-12	-7.715891e-11	-1.332099e-10	-1.102580e-10	
-4.873435e-13	-5.230445e-12	4.535313e-11	5.183836e-11	-1.923657e-10	1.642122e-10	
-1.204749e-10	-7.715891e-11	5.183836e-11	1.184240e-09	1.496801e-09	1.653256e-09	
-1.642273e-10	-1.332099e-10	-1.923657e-10	1.496801e-09	3.583789e-09	1.471818e-09	
-2.124628e-10	-1.102580e-10	1.642122e-10	1.653256e-09	1.471818e-09	3.190464e-09	

1.791783e-11	-3.640662e-12	-5.025741e-12	-3.641430e-11	9.610989e-11	5.330841e-11	
-3.640662e-12	2.174495e-11	-8.639413e-12	3.697448e-11	-3.321526e-10	2.644282e-10	
-5.025741e-12	-8.639413e-12	7.682003e-11	6.361464e-12	1.258712e-10	-3.200387e-10	
-3.641430e-11	3.697448e-11	6.361464e-12	4.798172e-10	-9.841818e-11	1.042849e-09	
9.610989e-11	-3.321526e-10	1.258712e-10	-9.841818e-11	6.978588e-09	-1.538737e-09	
5.330841e-11	2.644282e-10	-3.200387e-10	1.042849e-09	-1.538737e-09	7.768542e-09	

6.899577e-12	8.841555e-13	1.337688e-13	-1.844689e-10	2.137489e-11	-8.623562e-12	
8.841555e-13	4.656201e-11	7.344940e-12	1.210174e-10	-4.805955e-10	-2.085473e-09	
1.337688e-13	7.344940e-12	1.682341e-11	-7.328149e-11	-8.007174e-10	-4.469424e-10	
-1.844689e-10	1.210174e-10	-7.328149e-11	5.824672e-08	-4.208798e-10	-1.282764e-08	
2.137489e-11	-4.805955e-10	-8.007174e-10	-4.208798e-10	6.242068e-08	3.355639e-08	
-8.623562e-12	-2.085473e-09	-4.469424e-10	-1.282764e-08	3.355639e-08	1.163449e-07	

