3.007812e-10	0.000000e+00	0.000000e+00	-8.541008e-10	-5.375955e-10	6.503966e-10	
0.000000e+00	3.007812e-10	0.000000e+00	-4.986257e-11	-1.137237e-09	-2.957915e-10	
0.000000e+00	0.000000e+00	3.007812e-10	9.468811e-11	-6.480247e-10	-7.674756e-10	
-8.541008e-10	-4.986257e-11	9.468811e-11	7.360650e-09	1.575647e-09	-2.124599e-09	
-5.375955e-10	-1.137237e-09	-6.480247e-10	1.575647e-09	1.380636e-08	1.164139e-09	
6.503966e-10	-2.957915e-10	-7.674756e-10	-2.124599e-09	1.164139e-09	8.067548e-09	

2.237539e-10	-3.122825e-11	3.607455e-11	-1.357698e-09	1.310603e-10	-1.806161e-11	
-3.122825e-11	2.150713e-10	-5.696511e-11	-5.889231e-11	-7.164789e-10	-7.312045e-11	
3.607455e-11	-5.696511e-11	2.431505e-10	2.447344e-10	-1.769336e-10	-8.900045e-10	
-1.357698e-09	-5.889231e-11	2.447344e-10	9.336508e-09	-6.073696e-10	-1.409208e-09	
1.310603e-10	-7.164789e-10	-1.769336e-10	-6.073696e-10	3.339293e-09	1.974509e-09	
-1.806161e-11	-7.312045e-11	-8.900045e-10	-1.409208e-09	1.974509e-09	3.856860e-09	

9.251557e-11	-2.776496e-11	4.406052e-11	-4.592210e-10	1.603349e-10	-1.737058e-10	
-2.776496e-11	1.410621e-10	-6.539485e-11	2.611195e-10	-5.202304e-10	3.470852e-10	
4.406052e-11	-6.539485e-11	1.500590e-10	-5.397638e-11	4.069981e-10	-4.911570e-10	
-4.592210e-10	2.611195e-10	-5.397638e-11	2.988543e-09	-9.168457e-10	4.772315e-10	
1.603349e-10	-5.202304e-10	4.069981e-10	-9.168457e-10	2.508033e-09	-1.825174e-09	
-1.737058e-10	3.470852e-10	-4.911570e-10	4.772315e-10	-1.825174e-09	1.838727e-09	

5.198397e-11	-4.240902e-12	3.207845e-11	-2.498493e-10	1.461834e-10	-1.483313e-10	
-4.240902e-12	8.699563e-11	-2.324419e-11	1.400387e-10	-3.814813e-10	2.218669e-10	
3.207845e-11	-2.324419e-11	1.003017e-10	8.692564e-12	2.958354e-10	-3.556434e-10	
-2.498493e-10	1.400387e-10	8.692564e-12	2.692579e-09	-9.780858e-10	3.040449e-10	
1.461834e-10	-3.814813e-10	2.958354e-10	-9.780858e-10	2.889141e-09	-1.892543e-09	
-1.483313e-10	2.218669e-10	-3.556434e-10	3.040449e-10	-1.892543e-09	1.737171e-09	

