2.878982e-10	-7.265776e-11	-2.000256e-11	-7.011963e-11	3.939286e-12	2.000059e-11	
-7.265776e-11	2.395408e-10	8.759704e-11	5.336505e-11	6.477643e-13	-5.849190e-11	
-2.000256e-11	8.759704e-11	1.156405e-10	2.404761e-11	-7.164927e-12	-9.418861e-12	
-7.011963e-11	5.336505e-11	2.404761e-11	2.446522e-11	-3.288501e-12	-1.425959e-11	
3.939286e-12	6.477643e-13	-7.164927e-12	-3.288501e-12	1.213796e-11	6.189946e-13	
2.000059e-11	-5.849190e-11	-9.418861e-12	-1.425959e-11	6.189946e-13	1.823991e-11	

2.849508e-10	-6.799456e-11	-1.874077e-11	-7.233917e-11	4.621660e-11	1.754295e-11	
-6.799456e-11	2.419287e-10	8.218879e-11	2.438366e-11	-3.018240e-11	-6.116043e-11	
-1.874077e-11	8.218879e-11	1.222213e-10	2.214721e-11	-1.864964e-11	1.480087e-11	
-7.233917e-11	2.438366e-11	2.214721e-11	2.218433e-11	-1.476101e-11	-2.849833e-12	
4.621660e-11	-3.018240e-11	-1.864964e-11	-1.476101e-11	1.333852e-11	5.828819e-12	
1.754295e-11	-6.116043e-11	1.480087e-11	-2.849833e-12	5.828819e-12	3.414234e-11	

2.826436e-10	-6.289277e-11	-1.773674e-11	-7.323990e-11	8.669945e-11	-2.020251e-11	
-6.289277e-11	2.411767e-10	7.623658e-11	2.429730e-11	-3.312294e-11	-3.843710e-11	
-1.773674e-11	7.623658e-11	1.321074e-10	3.166006e-11	-2.100112e-11	2.349592e-11	
-7.323990e-11	2.429730e-11	3.166006e-11	2.547563e-11	-2.493185e-11	1.076382e-11	
8.669945e-11	-3.312294e-11	-2.100112e-11	-2.493185e-11	2.939685e-11	-8.007314e-12	
-2.020251e-11	-3.843710e-11	2.349592e-11	1.076382e-11	-8.007314e-12	2.393838e-11	

2.809345e-10	-5.535672e-11	-1.855747e-11	-4.393465e-11	1.060176e-10	-5.032339e-11	
-5.535672e-11	2.405597e-10	7.176658e-11	8.835025e-12	-6.682857e-11	-3.198821e-11	
-1.855747e-11	7.176658e-11	1.431598e-10	1.369635e-11	-4.254188e-11	5.166375e-11	
-4.393465e-11	8.835025e-12	1.369635e-11	9.128520e-12	-1.860727e-11	1.265122e-11	
1.060176e-10	-6.682857e-11	-4.254188e-11	-1.860727e-11	5.506688e-11	-2.242320e-11	
-5.032339e-11	-3.198821e-11	5.166375e-11	1.265122e-11	-2.242320e-11	5.129963e-11	

