2.49499363786521e-07	-4.06247869282886e-10	-1.50336430969529e-10	4.15455998044876e-08	-2.36133830540550e-09	-9.27359483581957e-10
-4.06247869282886e-10	2.49185287519255e-07	6.81101433725726e-11	-2.64279766568699e-09	3.94414058724853e-08	4.23210847709968e-10
-1.50336430969529e-10	6.81101433725726e-11	2.42031346024504e-07	-9.29923878205097e-10	4.17598742326796e-10	-4.59766509904497e-09
4.15455998044879e-08	-2.64279766568699e-09	-9.29923878205098e-10	1.81318000891876e-08	-1.41603801626712e-09	-3.42526413652290e-10
-2.36133830540551e-09	3.94414058724842e-08	4.17598742326796e-10	-1.41603801626712e-09	1.73744207058983e-08	1.67447366094030e-10
-9.27359483581957e-10	4.23210847709968e-10	-4.59766509904362e-09	-3.42526413652290e-10	1.67447366094030e-10	1.41642707789518e-09
