    0.29266408     0.95621532    -0.00005867    -0.99337201     0.25120695     0.02135667    -0.00000120    -0.00000548    -0.00000492    -0.04796887     0.00459693    -0.11798200     0.17378453    -0.32684089     0.02753383     0.08250490     0.03235427    -0.19180576    -0.92394418    -0.32528604     0.09596604    -0.00477015    -0.38086133    -0.10751580     0.00303677    -0.02809786    -0.95100228 
    0.04012580     0.98826357     0.00517700    -1.03535185     0.00487276     0.02069982     0.00000206    -0.00000484    -0.00000435     0.06287755     0.19406572     0.30026997     0.17857942    -0.29053532    -0.07324661     0.01236282    -0.08900235    -0.10883539     0.18916363     0.27751016     0.16724906     0.04199761    -0.49258403     0.28573592     0.30570164    -0.00531236    -0.15564640 
   -0.21486608     0.95803225     0.01008390    -1.01246997    -0.24859023     0.01870577     0.00000112    -0.00000286    -0.00000595    -0.11706993     0.17765774     0.12265389     0.12651888    -0.20019567    -0.09645421     0.01968534     0.15265925     0.01123712    -0.12566419     0.18354859     0.23486575     0.40261935    -0.21249082    -0.01563449    -0.02649731     0.16911712    -0.36503800 
   -0.45597880     0.86611788     0.01433923    -0.92366952    -0.48989617     0.01546805     0.00000114    -0.00000059    -0.00000528    -0.28073334     0.05188335    -0.10978662     0.35572789    -0.00784122     0.09475189    -0.19087048     0.04784902     0.00926142    -0.41518908    -0.09121815    -0.18253415    -0.02002204    -0.19953620     0.00679558    -0.16906603     0.08459654    -0.33823091 
   -0.66745860     0.71793258     0.01766153    -0.77472951    -0.69993885     0.01122017    -0.00000122     0.00000027    -0.00000670    -0.25387004     0.01606853     0.00353713    -0.01382732     0.00246421    -0.07551730    -0.00228017    -0.09992852     0.09305279    -0.32003981    -0.06142395     0.01902533     0.24576662    -0.09014174     0.10976890    -0.00516843    -0.07126406    -0.05248511 
   -0.83579203     0.52329314     0.01984025    -0.57773809    -0.86271876     0.00629836    -0.00000060     0.00000267    -0.00000664    -0.18210618    -0.08254570     0.03008037    -0.00284949    -0.01659544     0.07455193     0.01261006    -0.11236746     0.09011537    -0.18764359    -0.12793594     0.10936379     0.08862657    -0.03115449    -0.14330651    -0.00649494    -0.09911428    -0.04228192 
   -0.95105012     0.29534798     0.02075695    -0.34914166    -0.96762117     0.00109687    -0.00000255     0.00000941    -0.00000694    -0.25032232     0.03081182    -0.07243920    -0.12325449     0.00350759     0.06418195     0.00363472    -0.27386352    -0.02276231    -0.46291649    -0.03174190     0.07314147     0.15145765    -0.29006899    -0.06883441     0.00553948    -0.16344738    -0.22018681 
   -1.00764233     0.04909256     0.02039095    -0.10705184    -1.01038777    -0.00399726    -0.00000533     0.00001901    -0.00001081    -0.09448969    -0.09797613    -0.01286078    -0.19223075    -0.03469637    -0.00813364    -0.03330587     0.08882348    -0.04040948    -0.55520575     0.01016874    -0.01479999     0.31472849    -0.34143004    -0.02424543     0.03798902     0.01484562    -0.16363475 
   -1.00439573    -0.20017860     0.01881069     0.13135281    -0.99268913    -0.00865466    -0.00001464     0.00004352    -0.00001759    -0.11502649    -0.10678850    -0.04293311    -0.12769423    -0.10480533    -0.01175445    -0.00946980     0.02738926    -0.02614511    -0.26528159    -0.12940337     0.15580084     0.03086039    -0.17374329    -0.17630395     0.04025447    -0.00157189    -0.12132599 
   -0.94408047    -0.43817689     0.01615651     0.35163930    -0.92070753    -0.01262738    -0.00003642     0.00006340    -0.00002343    -0.07179694    -0.09877574    -0.11202779    -0.13521964    -0.13419192    -0.08541575    -0.02719287     0.02007241    -0.02342688    -0.40578813    -0.28609248     0.42180498     0.07278524    -0.10609559    -0.33274309     0.03598238     0.00183397    -0.17127489 
