    0.000000    0.292664    0.956215   -0.000059    0.000001   -0.000006   -0.000005
    0.247695    0.040126    0.988263    0.005177    0.000003   -0.000005   -0.000005
    0.495389   -0.214865    0.958032    0.010084    0.000002   -0.000003   -0.000005
    0.743084   -0.455976    0.866117    0.014339    0.000001   -0.000002   -0.000006
    0.990779   -0.667455    0.717931    0.017662   -0.000001    0.000000   -0.000006
    1.238473   -0.835787    0.523291    0.019840   -0.000002    0.000003   -0.000006
    1.486168   -0.951043    0.295344    0.020757   -0.000003    0.000008   -0.000008
    1.733863   -1.007633    0.049087    0.020391   -0.000005    0.000018   -0.000010
    1.981557   -1.004383   -0.200186    0.018811   -0.000014    0.000038   -0.000016
    2.229252   -0.944063   -0.438187    0.016157   -0.000042    0.000076   -0.000031
    2.476947   -0.832585   -0.652538    0.012619   -0.000090    0.000106   -0.000036
    2.724642   -0.678100   -0.833264    0.008419   -0.000104    0.000080   -0.000028
    2.972336   -0.490148   -0.972951    0.003796   -0.000097    0.000045   -0.000018
    3.220031   -0.278978   -1.066652   -0.001013   -0.000040    0.000006   -0.000008
    3.467726   -0.055033   -1.111691   -0.005779   -0.000058   -0.000001   -0.000006
    3.715420    0.171380   -1.107422   -0.010290   -0.000149   -0.000026    0.000005
    3.963115    0.390334   -1.055019   -0.014354   -0.000195   -0.000075    0.000020
    4.210810    0.592478   -0.957298   -0.017796   -0.000347   -0.000220    0.000061
    4.458504    0.769141   -0.818604   -0.020460   -0.001535   -0.001444    0.000447
    4.706199    0.912226   -0.644957   -0.022132   -0.001561   -0.002255    0.000678
    4.953894    1.014908   -0.443611   -0.022666   -0.001151   -0.002819    0.000856
    5.201588    1.071626   -0.223049   -0.021970   -0.000511   -0.002992    0.000890
    5.449283    1.078255    0.007104   -0.020032    0.000156   -0.003022    0.000884
    5.696978    1.032355    0.236074   -0.016900    0.000822   -0.002889    0.000831
    5.944672    0.933562    0.452073   -0.012697    0.000816   -0.001445    0.000385
    6.192367    0.783922    0.642838   -0.007707    0.000008   -0.000013   -0.000002
    6.440062    0.588443    0.795790   -0.002269    0.000220   -0.000145    0.000034
    6.687756    0.356125    0.898495    0.003316    0.000163   -0.000060    0.000009
    6.935451    0.099977    0.940423    0.008675    0.000500   -0.000031    0.000001
