    0.29266408     0.95621532    -0.00005867    -0.99337201     0.25120695     0.02135667     0.00000148    -0.00000598    -0.00000454    -0.05130781    -0.00459586    -0.07663846     0.18139924    -0.32711615     0.02530402     0.07299938     0.03801416    -0.18724922    -0.91371249    -0.38795164     0.10000470    -0.01163733    -0.35964792    -0.13332779     0.00933124    -0.03252200    -0.95105637 
    0.04012646     0.98826345     0.00517710    -1.03534926     0.00487227     0.02070020     0.00000324    -0.00000474    -0.00000488     0.06255634     0.18793679     0.29265367     0.19964916    -0.25393872    -0.08241043     0.01529411    -0.09283680    -0.09774774     0.19676526     0.28105405     0.16779650     0.04935031    -0.49608950     0.28728662     0.30286097    -0.00966808    -0.15571962 
   -0.21486452     0.95803201     0.01008395    -1.01246642    -0.24859084     0.01870559     0.00000192    -0.00000323    -0.00000549    -0.10459197     0.18368250     0.12878207     0.12324427    -0.18004472    -0.09094125     0.01458830     0.15403288     0.01690746    -0.12672005     0.19356714     0.22813819     0.39146402    -0.20784730    -0.02694109    -0.02937392     0.16468159    -0.36906646 
   -0.45597617     0.86611732     0.01433935    -0.92366525    -0.48989784     0.01546826     0.00000092    -0.00000170    -0.00000579    -0.26865949     0.06848657    -0.11602538     0.35054585     0.00336962     0.09069925    -0.18376898     0.04708277     0.00551896    -0.41379611    -0.08771437    -0.18061516    -0.02029127    -0.19598442     0.00995995    -0.16785825     0.08272763    -0.33755643 
   -0.66745491     0.71793119     0.01766156    -0.77472486    -0.69994277     0.01121977    -0.00000053     0.00000010    -0.00000590    -0.23725521     0.00491283     0.02407067    -0.02947534     0.00806078    -0.07496183    -0.00996523    -0.08201456     0.10657606    -0.31342505    -0.07194432     0.00511266     0.24086910    -0.09643345     0.10430234    -0.00009695    -0.07316286    -0.05717522 
   -0.83578685     0.52329060     0.01984036    -0.57773117    -0.86272403     0.00629862    -0.00000154     0.00000288    -0.00000641    -0.17453557    -0.08009305     0.02416405    -0.00858017    -0.02159765     0.07737327     0.00922276    -0.10953945     0.06964315    -0.17959224    -0.13505704     0.11150448     0.07753407    -0.03086131    -0.13401078    -0.00548098    -0.09866575    -0.05348908 
   -0.95104315     0.29534408     0.02075717    -0.34913299    -0.96762693     0.00109719    -0.00000262     0.00000757    -0.00000754    -0.21822117     0.02183284    -0.03841981    -0.14505788     0.01113187     0.06118552     0.00035168    -0.25251148    -0.03524561    -0.45009558    -0.02907057     0.07571915     0.14632442    -0.28157713    -0.06796816     0.01044592    -0.14828378    -0.21730712 
   -1.00763280     0.04908680     0.02039107    -0.10703964    -1.01039491    -0.00399774    -0.00000503     0.00001789    -0.00001047    -0.07390436    -0.09889364    -0.01977354    -0.20384526    -0.03775597    -0.00832801    -0.02550145     0.06225528    -0.03872865    -0.54475043    -0.00329829    -0.00614483     0.28258037    -0.33594619    -0.01396076     0.04085691     0.00839103    -0.18273696 
   -1.00438261    -0.20018618     0.01881075     0.13136926    -0.99269522    -0.00865499    -0.00001401     0.00003805    -0.00001642    -0.09870622    -0.07643105    -0.04693689    -0.11825535    -0.10311646    -0.00906774    -0.00723726     0.00902227    -0.01530838    -0.27117153    -0.11878196     0.15174399     0.03133724    -0.16629989    -0.17819877     0.03689139     0.00353336    -0.11852570 
   -0.94406268    -0.43818685     0.01615676     0.35165974    -0.92071496    -0.01262674    -0.00004243     0.00007573    -0.00003053    -0.05066094    -0.08799653    -0.12985892    -0.13250037    -0.13455721    -0.09253364    -0.01255876     0.01167441    -0.02183437    -0.40381343    -0.28479894     0.41531137     0.07287606    -0.10710796    -0.33430840     0.03444854     0.00221647    -0.17033963 
   -0.83258501    -0.65253775     0.01261880     0.54297088    -0.80341234    -0.01575825    -0.00008972     0.00010569    -0.00003583     0.01196963    -0.01022855    -0.05765602    -0.05931724    -0.06825827    -0.04968396    -0.03119168    -0.01880139    -0.04019345    -0.25070221    -0.11217931     0.10057246    -0.01982947    -0.08295979    -0.05099689     0.05197056     0.02261140    -0.06944399 
   -0.67810009    -0.83326401     0.00841907     0.69803769    -0.65097262    -0.01795656    -0.00010431     0.00007973    -0.00002847    -0.01837094     0.00736444     0.02510787    -0.03707276    -0.11758985    -0.05138038    -0.00412485     0.01341506    -0.10666306    -0.38468904    -0.32864420     0.16772051    -0.01179919    -0.21327422    -0.05859290     0.00250545     0.05401677    -0.14030276 
   -0.49014806    -0.97295081     0.00379565     0.81274522    -0.47368215    -0.01918735    -0.00009652     0.00004476    -0.00001781     0.00239244     0.02017345    -0.01975158    -0.04698163    -0.24055690    -0.07324576    -0.00054105    -0.00879083     0.00151385    -0.15149247    -0.21012217     0.18782116    -0.00981722    -0.36689854     0.01031990    -0.06698774     0.08463499    -0.32413197 
   -0.27897836    -1.06665188    -0.00101311     0.88537268    -0.28115704    -0.01947054    -0.00003998     0.00000610    -0.00000803    -0.02002764     0.01397871     0.01807315     0.03561831    -0.05789955    -0.06087321    -0.01152259     0.00259367    -0.02217366    -0.13839817    -0.23464106     0.14745524     0.01465444    -0.22540362     0.04720203     0.00265689    -0.00366410    -0.19751761 
   -0.05503306    -1.11169136    -0.00577879     0.91595533    -0.08209669    -0.01885989    -0.00005822    -0.00000142    -0.00000566    -0.01702552     0.04080415    -0.00812197     0.00712249    -0.13171056    -0.08339687     0.00208353     0.00955956    -0.05608567    -0.02385651    -0.14159362     0.23527575     0.11375639    -0.31731583     0.16971666    -0.02035171     0.04969507    -0.01917037 
    0.17138036    -1.10742218    -0.01029036     0.90559178     0.11577100    -0.01743402    -0.00014852    -0.00002649     0.00000476    -0.01496803     0.01220483     0.02729956     0.01632917    -0.02563590     0.07543375     0.00295952     0.00914319     0.05877446    -0.06991041    -0.19948683    -0.09426312     0.05938763    -0.34639834    -0.03373142     0.01684639    -0.00629311    -0.04715707 
    0.39033382    -1.05501893    -0.01435394     0.85619537     0.30548693    -0.01526755    -0.00019464    -0.00007480     0.00001973    -0.03741373     0.03618325    -0.01248200     0.03470060    -0.05271307    -0.03273455    -0.01712239     0.01536438    -0.02681390    -0.12233528    -0.13590266     0.06753420     0.14391862    -0.41252098     0.12059249    -0.04368404    -0.01126889    -0.25855509 
