    3.46225694    -0.68688939    -0.72676198     0.00005398     0.71360042    -0.69346234     0.00004348    -0.04327784    -0.05030622    -0.02044192     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    0.49460814     0.69319390     0.71269169    -0.00034489    -0.77549220     0.64248245     0.02054656    -0.03471216    -0.03089495     0.00219794    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000 
    0.00000000     0.22061198     0.90918734     0.01044355    -1.06479828     0.15082373     0.01979338     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    1.96938974     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    0.28134139    -0.83787275    -0.50989511     0.00585374     0.42407036    -0.93706745    -0.02144636     0.03923140     0.03994649     0.00141315    -0.00000000    -0.00096067     0.17493390    -0.00546667     0.00000050    -0.01108228    -0.00046211    -0.00498231    -0.00356821     0.00250837    -0.00083192    -0.00039571     0.00009900    -0.00002522    -0.00080705     0.00004884    -0.00046195    -0.00078856 
    0.00000000    -0.67507160    -0.73805807     0.00005469     0.68399580    -0.71559800    -0.02090244     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    4.13330794     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00048547     0.00613399     0.00012141     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    0.59047256     0.07883255     0.97076626     0.00880605    -1.03235175     0.02470872     0.01157401     0.03199668     0.03937145     0.00034542    -0.00000018    -0.00000820    -0.00033285    -0.10598420   -51.04177012    -0.01108066   -11.13408756    -2.27696934     0.00143313    -0.00001032     0.00013004    -0.00488526    -0.00705891     0.00000508    -0.00098633   -63.59862065     0.03877036    -0.00000000 
    0.00000000    -0.48929897     0.82668646     0.01377309    -0.86090857    -0.54048978     0.00430934     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    4.62838673     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
    3.04575701     0.65224092     0.73098497    -0.00005406    -0.74367713     0.66316880     0.01500829    -0.02311385     0.00289928    -0.01504958     0.00362114    -0.01663755    -1.61472262    -0.27342785    -0.30618648    -2.37853861  -129.93014230     0.77903902     0.32548375     0.00312782    -0.01256859    -0.07081785    -0.06312650     0.03974454    -0.03430416     0.00020262     0.00022291     0.00000002 
    0.00000000    -0.66368697    -0.74859493     0.00005534     0.73521533    -0.66985057     0.00004173     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000 
