
    0.000000    0.292664    0.956215   -0.000059   -0.993372    0.251207    0.021357
    0.000000    0.292664    0.956215   -0.000059   -0.993373    0.251202    0.021352
    0.021143    0.271597    0.961312    0.000393   -0.999348    0.230898    0.021348
    0.042287    0.250408    0.965978    0.000844   -1.004893    0.210426    0.021335
    0.063430    0.229106    0.970209    0.001295   -1.010002    0.189796    0.021313
    0.084573    0.207702    0.974003    0.001745   -1.014670    0.169017    0.021280
    0.105717    0.186203    0.977355    0.002195   -1.018892    0.148101    0.021238
    0.126860    0.164619    0.980265    0.002643   -1.022663    0.127058    0.021186
    0.148003    0.142961    0.982728    0.003090   -1.025979    0.105897    0.021124
    0.169147    0.121237    0.984742    0.003536   -1.028834    0.084630    0.021052
    0.190290    0.099458    0.986306    0.003981   -1.031226    0.063267    0.020971
    0.211433    0.077634    0.987417    0.004423   -1.033151    0.041820    0.020880
    0.232576    0.055773    0.988073    0.004864   -1.034604    0.020300    0.020778
    0.253720    0.033887    0.988275    0.005302   -1.035583   -0.001282    0.020667
    0.274863    0.011985    0.988019    0.005737   -1.036085   -0.022914    0.020547
    0.296006   -0.009922    0.987305    0.006170   -1.036107   -0.044585    0.020416
    0.317150   -0.031825    0.986133    0.006601   -1.035648   -0.066282    0.020275
    0.338293   -0.053713    0.984502    0.007028   -1.034706   -0.087994    0.020125
    0.359436   -0.075576    0.982412    0.007452   -1.033278   -0.109709    0.019965
    0.380580   -0.097403    0.979863    0.007872   -1.031365   -0.131414    0.019796
    0.401723   -0.119185    0.976855    0.008289   -1.028965   -0.153098    0.019617
    0.422866   -0.140911    0.973390    0.008701   -1.026077   -0.174748    0.019428
    0.444010   -0.162571    0.969466    0.009110   -1.022702   -0.196352    0.019230
    0.465153   -0.184155    0.965087    0.009515   -1.018841   -0.217898    0.019023
    0.486296   -0.205651    0.960253    0.009914   -1.014493   -0.239372    0.018806
    0.507440   -0.227051    0.954965    0.010310   -1.009660   -0.260764    0.018580
    0.528583   -0.248343    0.949226    0.010700   -1.004343   -0.282059    0.018345
    0.549726   -0.269517    0.943039    0.011085   -0.998545   -0.303246    0.018101
    0.570869   -0.290564    0.936404    0.011465   -0.992267   -0.324313    0.017849
    0.592013   -0.311474    0.929325    0.011840   -0.985512   -0.345247    0.017587
    0.613156   -0.332235    0.921806    0.012209   -0.978283   -0.366036    0.017317
    0.634299   -0.352839    0.913848    0.012572   -0.970583   -0.386668    0.017038
    0.655443   -0.373275    0.905456    0.012930   -0.962416   -0.407131    0.016752
    0.676586   -0.393533    0.896633    0.013281   -0.953786   -0.427412    0.016457
    0.697729   -0.413604    0.887384    0.013625   -0.944697   -0.447500    0.016154
    0.718873   -0.433478    0.877711    0.013964   -0.935155   -0.467383    0.015843
    0.740016   -0.453145    0.867621    0.014295   -0.925165   -0.487050    0.015524
    0.761159   -0.472597    0.857117    0.014620   -0.914731   -0.506488    0.015199
    0.782303   -0.491823    0.846205    0.014938   -0.903861   -0.525687    0.014865
    0.803446   -0.510815    0.834890    0.015249   -0.892560   -0.544636    0.014525
    0.824589   -0.529563    0.823176    0.015552   -0.880834   -0.563323    0.014178
    0.845733   -0.548059    0.811070    0.015848   -0.868691   -0.581738    0.013824
    0.866876   -0.566294    0.798578    0.016137   -0.856138   -0.599871    0.013464
    0.888019   -0.584260    0.785706    0.016417   -0.843182   -0.617711    0.013097
    0.909163   -0.601947    0.772460    0.016690   -0.829831   -0.635248    0.012725
    0.930306   -0.619348    0.758846    0.016955   -0.816094   -0.652472    0.012346
    0.951449   -0.636454    0.744871    0.017212   -0.801978   -0.669375    0.011962
    0.972592   -0.653258    0.730542    0.017461   -0.787493   -0.685946    0.011573
    0.993736   -0.669752    0.715867    0.017702   -0.772647   -0.702177    0.011178
    1.014879   -0.685928    0.700852    0.017934   -0.757449   -0.718059    0.010779
    1.036022   -0.701780    0.685505    0.018158   -0.741910   -0.733583    0.010374
    1.057166   -0.717299    0.669834    0.018373   -0.726037   -0.748743    0.009966
    1.078309   -0.732479    0.653846    0.018579   -0.709843   -0.763529    0.009553
    1.099452   -0.747313    0.637550    0.018777   -0.693335   -0.777935    0.009136
    1.120596   -0.761796    0.620953    0.018965   -0.676525   -0.791953    0.008716
    1.141739   -0.775919    0.604063    0.019145   -0.659424   -0.805577    0.008292
    1.162882   -0.789678    0.586890    0.019316   -0.642041   -0.818801    0.007865
    1.184026   -0.803067    0.569442    0.019478   -0.624387   -0.831617    0.007435
    1.205169   -0.816080    0.551727    0.019630   -0.606474   -0.844021    0.007002
    1.226312   -0.828711    0.533754    0.019774   -0.588311   -0.856008    0.006567
    1.247456   -0.840956    0.515532    0.019908   -0.569912   -0.867571    0.006130
    1.268599   -0.852809    0.497070    0.020033   -0.551285   -0.878707    0.005691
    1.289742   -0.864266    0.478378    0.020149   -0.532443   -0.889411    0.005250
    1.310886   -0.875323    0.459463    0.020255   -0.513398   -0.899679    0.004808
    1.332029   -0.885975    0.440336    0.020352   -0.494160   -0.909507    0.004364
    1.353172   -0.896218    0.421006    0.020439   -0.474740   -0.918892    0.003920
    1.374315   -0.906049    0.401483    0.020518   -0.455151   -0.927832    0.003474
    1.395459   -0.915464    0.381775    0.020586   -0.435404   -0.936324    0.003029
    1.416602   -0.924460    0.361892    0.020646   -0.415510   -0.944365    0.002583
    1.437745   -0.933033    0.341844    0.020696   -0.395481   -0.951953    0.002137
    1.458889   -0.941182    0.321640    0.020736   -0.375328   -0.959087    0.001692
    1.480032   -0.948904    0.301290    0.020767   -0.355063   -0.965766    0.001247
    1.501175   -0.956196    0.280804    0.020789   -0.334697   -0.971989    0.000802
    1.522319   -0.963056    0.260192    0.020801   -0.314241   -0.977756    0.000359
    1.543462   -0.969484    0.239462    0.020804   -0.293707   -0.983065   -0.000083
    1.564605   -0.975476    0.218624    0.020798   -0.273105   -0.987917   -0.000524
    1.585749   -0.981032    0.197689    0.020782   -0.252447   -0.992313   -0.000963
    1.606892   -0.986151    0.176666    0.020757   -0.231744   -0.996253   -0.001400
    1.628035   -0.990831    0.155564    0.020723   -0.211007   -0.999738   -0.001835
    1.649179   -0.995073    0.134394    0.020679   -0.190246   -1.002769   -0.002268
    1.670322   -0.998876    0.113164    0.020627   -0.169473   -1.005348   -0.002698
    1.691465   -1.002240    0.091884    0.020565   -0.148697   -1.007477   -0.003126
    1.712608   -1.005164    0.070564    0.020495   -0.127930   -1.009158   -0.003550
    1.733752   -1.007650    0.049213    0.020415   -0.107181   -1.010393   -0.003972
    1.754895   -1.009697    0.027841    0.020327   -0.086460   -1.011184   -0.004391
    1.776038   -1.011306    0.006457    0.020229   -0.065778   -1.011536   -0.004806
    1.797182   -1.012479   -0.014930    0.020124   -0.045144   -1.011449   -0.005217
    1.818325   -1.013215   -0.036311    0.020009   -0.024569   -1.010929   -0.005625
    1.839468   -1.013518   -0.057676    0.019886   -0.004060   -1.009978   -0.006028
    1.860612   -1.013388   -0.079017    0.019754    0.016372   -1.008600   -0.006428
    1.881755   -1.012826   -0.100323    0.019614    0.036718   -1.006800   -0.006823
    1.902898   -1.011836   -0.121588    0.019466    0.056969   -1.004580   -0.007214
    1.924042   -1.010418   -0.142801    0.019309    0.077117   -1.001946   -0.007601
    1.945185   -1.008575   -0.163954    0.019144    0.097153   -0.998902   -0.007982
    1.966328   -1.006310   -0.185038    0.018971    0.117069   -0.995453   -0.008359
    1.987472   -1.003626   -0.206045    0.018791    0.136856   -0.991603   -0.008731
    2.008615   -1.000524   -0.226967    0.018602    0.156507   -0.987357   -0.009097
    2.029758   -0.997009   -0.247795    0.018406    0.176014   -0.982721   -0.009459
    2.050902   -0.993082   -0.268520    0.018202    0.195369   -0.977700   -0.009815
    2.072045   -0.988748   -0.289135    0.017991    0.214565   -0.972298   -0.010165
    2.093188   -0.984010   -0.309633    0.017772    0.233595   -0.966523   -0.010510
    2.093188   -0.984010   -0.309633    0.017772    0.233485   -0.966278   -0.010583
    2.117021   -0.978192   -0.332580    0.017516    0.254727   -0.959326   -0.010965
    2.140854   -0.971870   -0.355356    0.017250    0.275740   -0.951914   -0.011339
    2.164687   -0.965051   -0.377950    0.016975    0.296513   -0.944049   -0.011706
    2.188520   -0.957739   -0.400351    0.016692    0.317039   -0.935741   -0.012066
    2.212353   -0.949941   -0.422550    0.016400    0.337308   -0.926998   -0.012417
    2.236186   -0.941663   -0.444534    0.016100    0.357312   -0.917829   -0.012761
    2.260019   -0.932911   -0.466295    0.015792    0.377043   -0.908242   -0.013097
    2.283851   -0.923693   -0.487823    0.015476    0.396493   -0.898247   -0.013424
    2.307684   -0.914014   -0.509108    0.015152    0.415654   -0.887852   -0.013744
    2.331517   -0.903883   -0.530140    0.014821    0.434521   -0.877067   -0.014055
    2.355350   -0.893305   -0.550911    0.014482    0.453085   -0.865900   -0.014357
    2.379183   -0.882289   -0.571411    0.014137    0.471341   -0.854361   -0.014652
    2.403016   -0.870841   -0.591632    0.013784    0.489282   -0.842459   -0.014937
    2.426849   -0.858969   -0.611565    0.013425    0.506901   -0.830204   -0.015215
    2.450682   -0.846681   -0.631201    0.013059    0.524195   -0.817603   -0.015483
