5.198397e-11	-4.240902e-12	3.207845e-11	-2.498493e-10	1.461834e-10	-1.483313e-10	
-4.240902e-12	8.699563e-11	-2.324419e-11	1.400387e-10	-3.814813e-10	2.218669e-10	
3.207845e-11	-2.324419e-11	1.003017e-10	8.692564e-12	2.958354e-10	-3.556434e-10	
-2.498493e-10	1.400387e-10	8.692564e-12	2.692579e-09	-9.780858e-10	3.040449e-10	
1.461834e-10	-3.814813e-10	2.958354e-10	-9.780858e-10	2.889141e-09	-1.892543e-09	
-1.483313e-10	2.218669e-10	-3.556434e-10	3.040449e-10	-1.892543e-09	1.737171e-09	

5.237681e-11	1.608104e-11	1.896047e-11	6.256824e-12	2.070274e-10	-1.821871e-10	
1.608104e-11	6.190608e-11	3.869520e-12	6.818413e-11	-1.461723e-10	-6.188291e-13	
1.896047e-11	3.869520e-12	5.888685e-11	1.622065e-11	2.722023e-10	-2.880487e-10	
6.256824e-12	6.818413e-11	1.622065e-11	1.040594e-09	-2.224899e-10	1.351055e-10	
2.070274e-10	-1.461723e-10	2.722023e-10	-2.224899e-10	3.045607e-09	-2.148489e-09	
-1.821871e-10	-6.188291e-13	-2.880487e-10	1.351055e-10	-2.148489e-09	1.942530e-09	

5.849283e-11	1.944829e-11	2.234701e-11	1.336121e-11	9.218802e-11	-4.528045e-11	
1.944829e-11	3.699172e-11	6.958514e-12	-3.639697e-11	-1.373740e-10	-1.308374e-11	
2.234701e-11	6.958514e-12	2.976877e-11	5.831050e-11	4.453890e-11	-1.848886e-10	
1.336121e-11	-3.639697e-11	5.831050e-11	2.685086e-10	4.251068e-10	-6.025370e-10	
9.218802e-11	-1.373740e-10	4.453890e-11	4.251068e-10	2.925788e-09	-1.811445e-10	
-4.528045e-11	-1.308374e-11	-1.848886e-10	-6.025370e-10	-1.811445e-10	2.325213e-09	

4.499022e-11	1.397456e-11	1.546381e-11	-1.271588e-10	2.503168e-11	-5.389779e-11	
1.397456e-11	3.288367e-11	1.023646e-11	-9.351522e-11	-5.953241e-11	1.963722e-11	
1.546381e-11	1.023646e-11	3.166541e-11	-3.738158e-11	2.657334e-11	-1.892006e-11	
-1.271588e-10	-9.351522e-11	-3.738158e-11	6.621989e-10	1.674649e-10	1.777216e-10	
2.503168e-11	-5.953241e-11	2.657334e-11	1.674649e-10	3.901923e-10	-1.529851e-10	
-5.389779e-11	1.963722e-11	-1.892006e-11	1.777216e-10	-1.529851e-10	2.796350e-10	

